0 OPEN 
6547 NODE d896aeaa47f6276b4adaf948eab1fde4_b2faf29fd18ae0e937847e9ea30dff10
6586 NODE 8b56e44791da82ce99dad79b2ed8c9c9_b2faf29fd18ae0e937847e9ea30dff10
6623 NODE b1ace8005058b0b905a2e2fe47eb7d56_b2faf29fd18ae0e937847e9ea30dff10
6654 NODE f500b34246cb9bdc0f9ec9fc498b46b5_b2faf29fd18ae0e937847e9ea30dff10
6692 NODE a1cdd7ac7d171dc964b630a51e4e4e1d_b2faf29fd18ae0e937847e9ea30dff10
6734 NODE c587002aa1b357908bb91ccb326d57eb_b2faf29fd18ae0e937847e9ea30dff10
6774 NODE ed4365a858af5d03cb8873ea7c128f04_b2faf29fd18ae0e937847e9ea30dff10
6818 NODE b4824846d9943347d42b177212fc71e7_b2faf29fd18ae0e937847e9ea30dff10
6860 NODE e0dfa106008b01092610f9c2b7c65581_b2faf29fd18ae0e937847e9ea30dff10
6899 NODE 550f93f1a0869cfbefb33d72072f5a6e_b2faf29fd18ae0e937847e9ea30dff10
6938 NODE 65a9c355fc925d658c5353d40bec9d9c_b2faf29fd18ae0e937847e9ea30dff10
6974 NODE 4619232e5d91e6e74ee63fc08a3e7b5e_b2faf29fd18ae0e937847e9ea30dff10
7007 NODE 71fa2f28b705f35d7888843c0ca7776c_b2faf29fd18ae0e937847e9ea30dff10
7040 NODE 5f722706ad639e704e48fb6169f411f9_b2faf29fd18ae0e937847e9ea30dff10
7072 NODE 4536bc05f44754cf29f80bd89187389d_b2faf29fd18ae0e937847e9ea30dff10
7105 NODE bc2a473bacc146410aabb8c7cc16ab6b_b2faf29fd18ae0e937847e9ea30dff10
7139 NODE dfe3ff6c194b4d82591e0f74f895bd33_b2faf29fd18ae0e937847e9ea30dff10
7166 NODE 62fe18e1684908b63b67c3e59f25e538_b2faf29fd18ae0e937847e9ea30dff10
7198 NODE af93c20c365c1e6b6176546ab286cac0_b2faf29fd18ae0e937847e9ea30dff10
7240 NODE 5ade26fbf9bac770f90899528dc9c191_b2faf29fd18ae0e937847e9ea30dff10
7280 NODE d85a307da4d789fb4f53836276b96853_b2faf29fd18ae0e937847e9ea30dff10
7307 NODE 71f693035e399a00224fca0e3ef8c670_b2faf29fd18ae0e937847e9ea30dff10
7342 NODE 9d8585b0908c7ad5785f8253e1efe419_b2faf29fd18ae0e937847e9ea30dff10
7377 NODE 1d6cb481a9b1659c4f88bb01aacaf576_b2faf29fd18ae0e937847e9ea30dff10
7410 NODE a48798c59adbeb52455a47b09e0a972c_b2faf29fd18ae0e937847e9ea30dff10
7447 NODE dcf02e2982e3f6b0046a91340dd3e336_b2faf29fd18ae0e937847e9ea30dff10
7474 NODE 4da07239bf5fe5377cd149dc6db5c2c7_b2faf29fd18ae0e937847e9ea30dff10
7515 NODE d817ba94a5fe56d2019f87089f1ba568_b2faf29fd18ae0e937847e9ea30dff10
7564 NODE d786df539896b8d3b4e9f0bcbeb4c50a_b2faf29fd18ae0e937847e9ea30dff10
7594 NODE ce17d20e7e865b8bf4827a9f0e68dc2c_b2faf29fd18ae0e937847e9ea30dff10
7632 NODE 1003d6bcc03bbebae54a330f0dbacb8a_b2faf29fd18ae0e937847e9ea30dff10
7665 NODE c2c0cd38b1e7a22a208038e63556bea8_b2faf29fd18ae0e937847e9ea30dff10
7696 NODE 5a17d269ae7a2d0b9329ac6443f9dff6_b2faf29fd18ae0e937847e9ea30dff10
7727 NODE 857fe980fe302cbecf757c79cbc1ed95_b2faf29fd18ae0e937847e9ea30dff10
7749 NODE f6c28341a5ac0b90f720f01b0253c360_b2faf29fd18ae0e937847e9ea30dff10
7777 NODE 5a344472e73eeffdaf058f00535729ca_b2faf29fd18ae0e937847e9ea30dff10
7814 NODE b143b230d471113798d826d467f2b06e_b2faf29fd18ae0e937847e9ea30dff10
7845 NODE 330f0fc8f70c6f98832f848c0adca979_b2faf29fd18ae0e937847e9ea30dff10
7884 NODE c2c6cf9b83bea7073f8c044ccfe085c9_b2faf29fd18ae0e937847e9ea30dff10
